-2.028000	-0.087851
-2.016000	-0.050244
-2.004000	-0.012566
-1.992000	0.025130
-1.980000	0.062791
-1.968000	0.100362
-1.956000	0.137790
-1.944000	0.175023
-1.932000	0.212007
-1.920000	0.248690
-1.908000	0.285019
-1.896000	0.320944
-1.884000	0.356412
-1.872000	0.391374
-1.860000	0.425779
-1.848000	0.459580
-1.836000	0.492727
-1.824000	0.525175
-1.812000	0.556876
-1.800000	0.587785
-1.788000	0.617860
-1.776000	0.647056
-1.764000	0.675333
-1.752000	0.702650
-1.740000	0.728969
-1.728000	0.754251
-1.716000	0.778462
-1.704000	0.801567
-1.692000	0.823533
-1.680000	0.844328
-1.668000	0.863923
-1.656000	0.882291
-1.644000	0.899405
-1.632000	0.915241
-1.620000	0.929776
-1.608000	0.942991
-1.596000	0.954865
-1.584000	0.965382
-1.572000	0.974527
-1.560000	0.982287
-1.548000	0.988652
-1.536000	0.993611
-1.524000	0.997159
-1.512000	0.999289
-1.500000	1.000000
-1.488000	0.999289
-1.476000	0.997159
-1.464000	0.993611
-1.452000	0.988652
-1.440000	0.982287
-1.428000	0.974527
-1.416000	0.965382
-1.404000	0.954865
-1.392000	0.942991
-1.380000	0.929776
-1.368000	0.915241
-1.356000	0.899405
-1.344000	0.882291
-1.332000	0.863923
-1.320000	0.844326
-1.308000	0.823529
-1.296000	0.801558
-1.284000	0.778441
-1.272000	0.754202
-1.260000	0.728859
-1.248000	0.702416
-1.236000	0.674849
-1.224000	0.646094
-1.212000	0.616013
-1.200000	0.584365
-1.188000	0.550765
-1.176000	0.514643
-1.164000	0.475215
-1.152000	0.431488
-1.140000	0.382305
-1.128000	0.326466
-1.116000	0.262923
-1.104000	0.191035
-1.092000	0.110868
-1.080000	0.023460
-1.068000	-0.069014
-1.056000	-0.163247
-1.044000	-0.255038
-1.032000	-0.339743
-1.020000	-0.412900
-1.008000	-0.470898
-0.996000	-0.511570
-0.984000	-0.534547
-0.972000	-0.541316
-0.960000	-0.534958
-0.948000	-0.519616
-0.936000	-0.499842
-0.924000	-0.479941
-0.912000	-0.463451
-0.900000	-0.452831
-0.888000	-0.449385
-0.876000	-0.453374
-0.864000	-0.464263
-0.852000	-0.481007
-0.840000	-0.502336
-0.828000	-0.526966
-0.816000	-0.553750
-0.804000	-0.581739
-0.792000	-0.610207
-0.780000	-0.638624
-0.768000	-0.666622
-0.756000	-0.693953
-0.744000	-0.720451
-0.732000	-0.746006
-0.720000	-0.770542
-0.708000	-0.794003
-0.696000	-0.816344
-0.684000	-0.837530
-0.672000	-0.857527
-0.660000	-0.876307
-0.648000	-0.893842
-0.636000	-0.910106
-0.624000	-0.925077
-0.612000	-0.938734
-0.600000	-0.951057
-0.588000	-0.962028
-0.576000	-0.971632
-0.564000	-0.979855
-0.552000	-0.986686
-0.540000	-0.992115
-0.528000	-0.996134
-0.516000	-0.998737
-0.504000	-0.999921
-0.492000	-0.999684
-0.480000	-0.998027
-0.468000	-0.994951
-0.456000	-0.990461
-0.444000	-0.984564
-0.432000	-0.977268
-0.420000	-0.968583
-0.408000	-0.958522
-0.396000	-0.947098
-0.384000	-0.934329
-0.372000	-0.920232
-0.360000	-0.904827
-0.348000	-0.888136
-0.336000	-0.870184
-0.324000	-0.850994
-0.312000	-0.830596
-0.300000	-0.809017
-0.288000	-0.786288
-0.276000	-0.762443
-0.264000	-0.737513
-0.252000	-0.711536
-0.240000	-0.684547
-0.228000	-0.656586
-0.216000	-0.627691
-0.204000	-0.597905
-0.192000	-0.567269
-0.180000	-0.535827
-0.168000	-0.503623
-0.156000	-0.470704
-0.144000	-0.437116
-0.132000	-0.402906
-0.120000	-0.368125
-0.108000	-0.332820
-0.096000	-0.297042
-0.084000	-0.260842
-0.072000	-0.224271
-0.060000	-0.187381
-0.048000	-0.150226
-0.036000	-0.112856
-0.024000	-0.075327
-0.012000	-0.037690
0.000000	0.000000
0.012000	0.037690
0.024000	0.075327
0.036000	0.112856
0.048000	0.150226
0.060000	0.187381
0.072000	0.224271
0.084000	0.260842
0.096000	0.297042
0.108000	0.332820
0.120000	0.368125
0.132000	0.402906
0.144000	0.437116
0.156000	0.470704
0.168000	0.503623
0.180000	0.535827
0.192000	0.567269
0.204000	0.597905
0.216000	0.627691
0.228000	0.656586
0.240000	0.684547
0.252000	0.711536
0.264000	0.737513
0.276000	0.762443
0.288000	0.786288
0.300000	0.809017
0.312000	0.830596
0.324000	0.850994
0.336000	0.870184
0.348000	0.888136
0.360000	0.904827
0.372000	0.920232
0.384000	0.934329
0.396000	0.947098
0.408000	0.958522
0.420000	0.968583
0.432000	0.977268
0.444000	0.984564
0.456000	0.990461
0.468000	0.994951
0.480000	0.998027
0.492000	0.999684
0.504000	0.999921
0.516000	0.998737
0.528000	0.996134
0.540000	0.992115
0.552000	0.986686
0.564000	0.979855
0.576000	0.971632
0.588000	0.962028
0.600000	0.951057
0.612000	0.938734
0.624000	0.925077
0.636000	0.910106
0.648000	0.893842
0.660000	0.876307
0.672000	0.857527
